group	tag	smolt.year	date.M	length.M	date.R	length.R	time.MR	growth	growth.rate
fall	3D9.1BF0E0C0E9	2002	8/27/2001	74	6/9/2002	97	286	23	0.08041958
fall	3D9.1BF0E0C180	2002	8/24/2001	68	4/22/2002	105	241	37	0.153526971
fall	3D9.1BF0E0C1ED	2002	8/22/2001	78	5/4/2002	103	255	25	0.098039216
fall	3D9.1BF0E0C36D	2002	8/27/2001	77	5/20/2002	117	266	40	0.15037594
fall	3D9.1BF0E0C4D5	2002	8/21/2001	72	5/4/2002	109	256	37	0.14453125
fall	3D9.1BF0E0C598	2002	8/27/2001	74	5/5/2002	107	251	33	0.131474104
fall	3D9.1BF0E0C6E4	2002	8/16/2001	57	6/6/2002	113	294	56	0.19047619
fall	3D9.1BF0E0C6F2	2002	8/24/2001	63	5/13/2002	91	262	28	0.106870229
fall	3D9.1BF0E0C737	2002	8/22/2001	80	5/4/2002	113	255	33	0.129411765
fall	3D9.1BF0E0C956	2002	8/21/2001	63	5/20/2002	112	272	49	0.180147059
fall	3D9.1BF0E0C9AA	2002	8/24/2001	63	4/24/2002	107	243	44	0.181069959
fall	3D9.1BF0E0CA50	2002	8/25/2001	72	4/20/2002	97	238	25	0.105042017
fall	3D9.1BF0E0CC3A	2002	8/27/2001	64	4/26/2002	103	242	39	0.161157025
fall	3D9.1BF0E0CD4F	2002	8/21/2001	58	5/17/2002	109	269	51	0.189591078
fall	3D9.1BF0E0CE0E	2002	8/24/2001	64	6/9/2002	115	289	51	0.176470588
fall	3D9.1BF0E0CE24	2002	8/16/2001	62	5/4/2002	104	261	42	0.16091954
fall	3D9.1BF0E0CE52	2002	8/25/2001	58	4/30/2002	95	248	37	0.149193548
fall	3D9.1BF0E0CF43	2002	8/25/2001	69	4/30/2002	96	248	27	0.108870968
fall	3D9.1BF0E0CFC2	2002	8/21/2001	67	5/23/2002	112	275	45	0.163636364
fall	3D9.1BF0E0D27E	2002	8/16/2001	65	5/24/2002	109	281	44	0.15658363
fall	3D9.1BF0E0E3D8	2002	8/16/2001	59	6/28/2002	116	316	57	0.180379747
fall	3D9.1BF0E0E821	2002	8/17/2001	60	6/2/2002	108	289	48	0.166089965
fall	3D9.1BF0E0EC4C	2002	8/17/2001	62	5/23/2002	110	279	48	0.172043011
fall	3D9.1BF0E0F1CC	2002	8/16/2001	71	5/23/2002	102	280	31	0.110714286
fall	3D9.1BF0E0F2CF	2002	8/16/2001	70	5/23/2002	96	280	26	0.092857143
fall	3D9.1BF0E0F4E3	2002	8/25/2001	60	5/17/2002	107	265	47	0.177358491
fall	3D9.1BF0E0FA01	2002	8/16/2001	73	5/8/2002	93	265	20	0.075471698
fall	3D9.1BF0E0FB54	2002	8/25/2001	70	4/24/2002	100	242	30	0.123966942
fall	3D9.1BF0E100E2	2002	8/21/2001	69	5/4/2002	110	256	41	0.16015625
fall	3D9.1BF0E10B19	2002	8/16/2001	70	5/4/2002	103	261	33	0.126436782
fall	3D9.1BF0E132C6	2002	8/16/2001	56	5/8/2002	103	265	47	0.177358491
fall	3D9.1BF0E139AD	2002	8/16/2001	73	5/6/2002	100	263	27	0.102661597
fall	3D9.1BF0F55F12	2002	8/21/2001	78	5/4/2002	119	256	41	0.16015625
fall	3D9.1BF0F55F1C	2002	8/6/2001	71	5/28/2002	106	295	35	0.118644068
fall	3D9.1BF118EC25	2002	8/1/2001	67	6/2/2002	113	305	46	0.150819672
fall	3D9.1BF118EC2A	2002	7/25/2001	80	5/5/2002	97	284	17	0.059859155
fall	3D9.1BF122E50E	2002	8/22/2001	79	5/4/2002	113	255	34	0.133333333
fall	3D9.1BF122E595	2002	7/27/2001	76	4/26/2002	115	273	39	0.142857143
fall	3D9.1BF123ECE4	2002	7/27/2001	73	5/6/2002	108	283	35	0.123674912
fall	3D9.1BF123ED7E	2002	7/27/2001	73	5/17/2002	112	294	39	0.132653061
fall	3D9.1BF12ED404	2002	8/6/2001	74	5/23/2002	109	290	35	0.120689655
fall	3D9.1BF12ED4A1	2002	7/27/2001	60	4/28/2002	106	275	46	0.167272727
fall	3D9.1BF12ED4A2	2002	7/28/2001	62	5/28/2002	95	304	33	0.108552632
fall	3D9.1BF12ED4AC	2002	8/21/2001	67	5/4/2002	108	256	41	0.16015625
fall	3D9.1BF12ED548	2002	8/22/2001	67	5/13/2002	105	264	38	0.143939394
fall	3D9.1BF12ED62F	2002	7/27/2001	78	4/22/2002	121	269	43	0.159851301
fall	3D9.1BF12ED65F	2002	7/27/2001	72	6/2/2002	125	310	53	0.170967742
fall	3D9.1BF12ED6C3	2002	7/27/2001	75	6/4/2002	112	312	37	0.118589744
fall	3D9.1BF12ED6C8	2002	7/26/2001	70	5/5/2002	103	283	33	0.116607774
fall	3D9.1BF12ED76F	2002	7/25/2001	64	5/17/2002	116	296	52	0.175675676
fall	3D9.1BF12ED778	2002	7/27/2001	71	5/4/2002	103	281	32	0.113879004
fall	3D9.1BF12ED7FE	2002	8/6/2001	79	5/8/2002	112	275	33	0.12
fall	3D9.1BF12ED802	2002	7/27/2001	56	5/24/2002	114	301	58	0.19269103
fall	3D9.1BF12ED804	2002	7/27/2001	73	5/4/2002	110	281	37	0.131672598
fall	3D9.1BF12ED8AC	2002	8/24/2001	75	5/23/2002	106	272	31	0.113970588
fall	3D9.1BF12ED8E1	2002	8/21/2001	74	5/23/2002	124	275	50	0.181818182
fall	3D9.1BF12ED8F0	2002	7/27/2001	72	6/2/2002	116	310	44	0.141935484
fall	3D9.1BF12ED914	2002	8/6/2001	74	5/26/2002	125	293	51	0.174061433
fall	3D9.1BF12ED937	2002	7/27/2001	63	4/30/2002	103	277	40	0.144404332
fall	3D9.1BF12ED939	2002	8/1/2001	75	5/4/2002	102	276	27	0.097826087
fall	3D9.1BF12ED942	2002	7/27/2001	75	6/4/2002	128	312	53	0.169871795
fall	3D9.1BF12ED988	2002	8/1/2001	66	5/28/2002	110	300	44	0.146666667
fall	3D9.1BF12ED9FD	2002	8/22/2001	71	5/4/2002	115	255	44	0.17254902
fall	3D9.1BF12EDA11	2002	8/25/2001	60	5/10/2002	114	258	54	0.209302326
fall	3D9.1BF12EDA45	2002	7/25/2001	75	5/17/2002	119	296	44	0.148648649
fall	3D9.1BF12EDA47	2002	7/27/2001	68	5/5/2002	105	282	37	0.131205674
fall	3D9.1BF12EDAA3	2002	7/26/2001	73	5/30/2002	116	308	43	0.13961039
fall	3D9.1BF12EDABD	2002	7/27/2001	74	5/6/2002	112	283	38	0.134275618
fall	3D9.1BF12EDADC	2002	7/26/2001	75	5/26/2002	131	304	56	0.184210526
fall	3D9.1BF12EDB46	2002	7/28/2001	70	5/20/2002	113	296	43	0.14527027
fall	3D9.1BF12EDB56	2002	8/24/2001	57	5/23/2002	121	272	64	0.235294118
fall	3D9.1BF12EDBDC	2002	8/6/2001	65	5/26/2002	115	293	50	0.170648464
fall	3D9.1BF12EDC0E	2002	7/27/2001	70	6/4/2002	122	312	52	0.166666667
fall	3D9.1BF12EDC11	2002	7/29/2001	75	5/4/2002	115	279	40	0.143369176
fall	3D9.1BF12EDC2C	2002	7/29/2001	65	5/15/2002	112	290	47	0.162068966
fall	3D9.1BF12EDC3F	2002	7/26/2001	76	5/24/2002	105	302	29	0.09602649
fall	3D9.1BF12EDC59	2002	7/27/2001	76	5/23/2002	100	300	24	0.08
fall	3D9.1BF12EDC5B	2002	7/27/2001	63	5/20/2002	109	297	46	0.154882155
fall	3D9.1BF12EDCA2	2002	8/6/2001	70	5/28/2002	110	295	40	0.13559322
fall	3D9.1BF12EDCB5	2002	7/28/2001	68	5/5/2002	110	281	42	0.149466192
fall	3D9.1BF12EDD18	2002	7/26/2001	NA	5/4/2002	106	282	NA	NA
fall	3D9.1BF12EDD65	2002	8/1/2001	63	5/5/2002	104	277	41	0.14801444
fall	3D9.1BF12EDDE4	2002	7/27/2001	66	6/4/2002	100	312	34	0.108974359
fall	3D9.1BF12EDE6E	2002	7/29/2001	67	5/5/2002	118	280	51	0.182142857
fall	3D9.1BF12EDE90	2002	7/28/2001	63	4/30/2002	98	276	35	0.126811594
fall	3D9.1BF12EDEBA	2002	7/27/2001	72	5/4/2002	117	281	45	0.160142349
