tag	age	year	LGR.smolt.date	LGR.smolt.day	route	rear.type	length	LGR.adult.date	BON.adult.date	LGR.flow	LGR.temp	CUI	CUMCUI	NPGO	ONI	PNI	PDO	SST.buoy29	press.buoy29
3D9.1BF165C23E	2	2004	4/10/2004	11	T	W	117	NA	6/9/2006	49.5	11.14	16.92307692	-8173	0.12	0.1	0.95	0.59	7.53	1021
3D9.1BF166CA1D	2	2004	4/10/2004	11	T	W	120	NA	5/14/2006	49.5	11.14	16.92307692	-8173	0.12	0.1	0.95	0.59	7.53	1021
3D9.1BF166D57C	2	2004	4/10/2004	11	T	W	112	NA	6/14/2006	49.5	11.14	16.92307692	-8173	0.12	0.1	0.95	0.59	7.53	1021
3D9.1BF166E8EA	2	2004	4/10/2004	11	T	W	117	6/7/2006	5/12/2006	49.5	11.14	16.92307692	-8173	0.12	0.1	0.95	0.59	7.53	1021
3D9.1BF156B6DA	2	2004	4/14/2004	15	T	W	98	NA	7/4/2006	58	10.43	16.92307692	-8357	0.12	0.1	0.95	0.59	7.85	1007.4
3D9.1BF163FD84	2	2004	4/14/2004	15	T	W	112	6/5/2006	5/21/2006	58	10.43	16.92307692	-8357	0.12	0.1	0.95	0.59	7.85	1007.4
3D9.1BF16428F5	3	2004	4/14/2004	15	T	W	107	7/8/2007	6/28/2007	58	10.43	16.92307692	-8357	0.12	0.1	0.95	0.59	7.85	1007.4
3D9.1BF165C30B	2	2004	4/14/2004	15	T	W	110	6/9/2006	5/15/2006	58	10.43	16.92307692	-8357	0.12	0.1	0.95	0.59	7.85	1007.4
3D9.1BF166DB31	2	2004	4/14/2004	15	T	W	104	6/21/2006	6/9/2006	58	10.43	16.92307692	-8357	0.12	0.1	0.95	0.59	7.85	1007.4
3D9.1BF155365E	3	2004	4/15/2004	16	I	W	116	6/14/2007	5/27/2007	64.2	10.36	16.92307692	-8369	0.12	0.1	0.95	0.59	7.72	1009.7
3D9.1BF13ACC20	2	2004	4/16/2004	17	T	W	106	6/17/2006	6/2/2006	56.6	10.59	16.92307692	-8369	0.12	0.1	0.95	0.59	7.7	1014.7
3D9.1BF13ACE73	3	2004	4/16/2004	17	T	W	99	6/9/2007	5/27/2007	56.6	10.59	16.92307692	-8369	0.12	0.1	0.95	0.59	7.7	1014.7
3D9.1BF155ADAC	2	2004	4/16/2004	17	T	W	121	NA	6/10/2006	56.6	10.59	16.92307692	-8369	0.12	0.1	0.95	0.59	7.7	1014.7
3D9.1BF155CFE8	2	2004	4/16/2004	17	T	W	112	5/16/2006	5/5/2006	56.6	10.59	16.92307692	-8369	0.12	0.1	0.95	0.59	7.7	1014.7
3D9.1BF164092E	1	2004	4/16/2004	17	T	W	114	7/7/2005	6/24/2005	56.6	10.59	16.92307692	-8369	0.12	0.1	0.95	0.59	7.7	1014.7
3D9.1BF1641096	2	2004	4/16/2004	17	T	W	112	NA	6/26/2006	56.6	10.59	16.92307692	-8369	0.12	0.1	0.95	0.59	7.7	1014.7
3D9.1BF166D1EA	1	2004	4/16/2004	17	T	W	114	6/13/2005	6/3/2005	56.6	10.59	16.92307692	-8369	0.12	0.1	0.95	0.59	7.7	1014.7
3D9.1BF166DA70	2	2004	4/16/2004	17	T	W	95	NA	6/16/2006	56.6	10.59	16.92307692	-8369	0.12	0.1	0.95	0.59	7.7	1014.7
3D9.1BF1BCF063	3	2004	4/18/2004	19	T	W	104	6/25/2007	5/28/2007	49.6	10.31	16.92307692	-8474	0.12	0.1	0.95	0.59	8.13	1014.4
3D9.1BF1BDF66C	2	2004	4/18/2004	19	T	W	106	NA	6/9/2006	49.6	10.31	16.92307692	-8474	0.12	0.1	0.95	0.59	8.13	1014.4
3D9.1BF1BF910F	2	2004	4/18/2004	19	T	W	101	NA	5/7/2006	49.6	10.31	16.92307692	-8474	0.12	0.1	0.95	0.59	8.13	1014.4
3D9.1BF1BC3364	2	2004	4/20/2004	21	I	W	94	7/6/2006	6/10/2006	45.2	9.63	16.92307692	-9012	0.12	0.1	0.95	0.59	6.87	1007.3
3D9.1BF1BC526F	2	2004	4/20/2004	21	I	W	109	5/28/2006	5/11/2006	45.2	9.63	16.92307692	-9012	0.12	0.1	0.95	0.59	6.87	1007.3
3D9.1BF1BBFF47	3	2004	4/20/2004	21	T	W	94	7/1/2007	6/12/2007	45.2	9.63	16.92307692	-9012	0.12	0.1	0.95	0.59	6.87	1007.3
3D9.1BF1BC3C9B	2	2004	4/20/2004	21	T	W	113	NA	6/6/2006	45.2	9.63	16.92307692	-9012	0.12	0.1	0.95	0.59	6.87	1007.3
3D9.1BF1BDC584	2	2004	4/22/2004	23	I	W	112	6/19/2006	5/26/2006	42.4	10.15	16.92307692	-9022	0.12	0.1	0.95	0.59	7.34	1024.8
3D9.1BF15556E0	2	2004	4/23/2004	24	T	W	118	5/30/2006	5/13/2006	42.1	10.3	16.92307692	-8995	0.12	0.1	0.95	0.59	7.57	1023.5
3D9.1BF1656357	2	2004	4/23/2004	24	T	W	93	NA	5/11/2006	42.1	10.3	16.92307692	-8995	0.12	0.1	0.95	0.59	7.57	1023.5
3D9.1BF1BECEE7	2	2004	4/23/2004	24	T	W	114	6/6/2006	5/23/2006	42.1	10.3	16.92307692	-8995	0.12	0.1	0.95	0.59	7.57	1023.5
3D9.1BF1642256	2	2004	4/24/2004	25	T	W	116	8/22/2006	6/14/2006	40.1	10	16.92307692	-8941	0.12	0.1	0.95	0.59	7.73	1028.7
3D9.1BF19C2870	2	2004	4/30/2004	31	I	W	104	9/12/2006	6/17/2006	54.7	12.4	16.92307692	-8686	0.12	0.1	0.95	0.59	9.05	1015.9
3D9.1BF1BC6C88	2	2004	4/30/2004	31	I	W	92	6/2/2006	5/15/2006	54.7	12.4	16.92307692	-8686	0.12	0.1	0.95	0.59	9.05	1015.9
3D9.1BF1A1BD96	2	2004	5/6/2004	37	T	W	108	7/17/2006	5/25/2006	85.3	12.52	16.92307692	-8666	0.2	0.1	0.95	0.59	9.93	1014
3D9.1BF1E72126	1	2004	5/11/2004	42	I	W	104	NA	7/20/2005	72.2	11.65	16.92307692	-8566	0.2	0.1	0.95	0.59	10.29	1014.5
3D9.1BF1F6B3FD	2	2004	5/11/2004	42	I	W	102	NA	6/3/2006	72.2	11.65	16.92307692	-8566	0.2	0.1	0.95	0.59	10.29	1014.5
3D9.1BF1A6B709	3	2004	5/12/2004	43	I	W	101	6/11/2007	5/24/2007	72.1	11.52	16.92307692	-8559	0.2	0.1	0.95	0.59	10.49	1019.8
3D9.1BF19BFAB6	3	2004	5/12/2004	43	T	W	110	5/11/2007	4/17/2007	72.1	11.52	16.92307692	-8559	0.2	0.1	0.95	0.59	10.49	1019.8
3D9.1BF1A6D06E	2	2004	5/12/2004	43	T	W	100	6/14/2006	5/30/2006	72.1	11.52	16.92307692	-8559	0.2	0.1	0.95	0.59	10.49	1019.8
3D9.1BF1F8B278	2	2004	5/12/2004	43	T	W	105	5/17/2006	NA	72.1	11.52	16.92307692	-8559	0.2	0.1	0.95	0.59	10.49	1019.8
3D9.1BF1A991E1	2	2004	5/14/2004	45	I	W	116	5/15/2006	5/5/2006	59.5	10.69	16.92307692	-8533	0.2	0.1	0.95	0.59	10.69	1020.6
3D9.1BF1A22609	2	2004	5/14/2004	45	T	W	107	7/1/2006	6/20/2006	59.5	10.69	16.92307692	-8533	0.2	0.1	0.95	0.59	10.69	1020.6
3D9.1BF1A25956	3	2004	5/15/2004	46	T	W	103	NA	6/24/2007	57.9	10.75	16.92307692	-8514	0.2	0.1	0.95	0.59	10.86	1017.7
3D9.1BF1A6CE0F	2	2004	5/15/2004	46	T	W	106	NA	6/12/2006	57.9	10.75	16.92307692	-8514	0.2	0.1	0.95	0.59	10.86	1017.7
3D9.1BF1A6CF3D	2	2004	5/15/2004	46	T	W	104	6/16/2006	6/3/2006	57.9	10.75	16.92307692	-8514	0.2	0.1	0.95	0.59	10.86	1017.7
3D9.1BF1F72823	3	2004	5/15/2004	46	T	W	105	6/2/2007	NA	57.9	10.75	16.92307692	-8514	0.2	0.1	0.95	0.59	10.86	1017.7
3D9.1BF1A2245E	2	2004	5/18/2004	49	T	W	106	6/13/2006	5/25/2006	64.9	12.03	16.92307692	-8384	0.2	0.1	0.95	0.59	11.46	1015.1
3D9.1BF1F78AA0	3	2004	5/18/2004	49	T	W	112	6/1/2007	5/19/2007	64.9	12.03	16.92307692	-8384	0.2	0.1	0.95	0.59	11.46	1015.1
3D9.1BF17A7B76	2	2004	5/19/2004	50	T	W	120	6/16/2006	6/6/2006	67.7	12.28	16.92307692	-8372	0.2	0.1	0.95	0.59	11.32	1020.4
3D9.1BF1CECBE5	3	2004	5/19/2004	50	T	W	108	6/1/2007	5/9/2007	67.7	12.28	16.92307692	-8372	0.2	0.1	0.95	0.59	11.32	1020.4
3D9.1BF1654641	3	2004	5/20/2004	51	T	W	104	6/4/2007	5/21/2007	75.5	12.75	16.92307692	-8326	0.2	0.1	0.95	0.59	11.33	1018.5
3D9.1BF1798614	2	2004	5/20/2004	51	T	W	112	NA	6/10/2006	75.5	12.75	16.92307692	-8326	0.2	0.1	0.95	0.59	11.33	1018.5
3D9.1BF1A65D08	2	2004	5/21/2004	52	T	W	101	NA	5/4/2006	77.6	12.73	16.92307692	-8297	0.2	0.1	0.95	0.59	11.43	1017.4
3D9.1BF1CC28DE	2	2004	5/22/2004	53	T	W	110	6/2/2006	5/6/2006	83.6	12.77	16.92307692	-8252	0.2	0.1	0.95	0.59	11.45	1012.6
3D9.1BF11D8766	2	2004	5/26/2004	57	T	W	102	NA	5/14/2006	84.2	12.05	16.92307692	-8151	0.2	0.1	0.95	0.59	11.45	1012.6
3D9.1BF1F9F11F	2	2004	5/26/2004	57	T	W	108	6/2/2006	5/16/2006	84.2	12.05	16.92307692	-8151	0.2	0.1	0.95	0.59	11.45	1012.6
3D9.1BF19BF11D	3	2004	5/27/2004	58	T	W	105	NA	5/5/2007	92.8	12.48	16.92307692	-8165	0.2	0.1	0.95	0.59	11.03	1009.8
3D9.1BF1A98A68	2	2004	5/27/2004	58	T	W	116	5/24/2006	5/6/2006	92.8	12.48	16.92307692	-8165	0.2	0.1	0.95	0.59	11.03	1009.8
3D9.1BF1CEC89D	2	2004	5/27/2004	58	T	W	124	5/14/2006	5/5/2006	92.8	12.48	16.92307692	-8165	0.2	0.1	0.95	0.59	11.03	1009.8
3D9.1BF1F92B66	3	2004	5/28/2004	59	T	W	113	4/28/2007	4/13/2007	122.4	12.31	16.92307692	-8155	0.2	0.1	0.95	0.59	10.92	1009.7
3D9.1BF1BEDA78	3	2004	5/29/2004	60	T	W	104	5/14/2007	4/25/2007	132.4	11.9	16.92307692	-8172	0.2	0.1	0.95	0.59	10.53	1017.8
3D9.1BF1F7679D	2	2004	6/3/2004	65	T	W	105	NA	6/14/2006	100.4	13.09	16.92307692	-8042	0.77	0.3	0.95	0.59	11.71	1015.5
3D9.1BF1BF8DA4	3	2004	6/4/2004	66	I	W	111	9/7/2007	8/27/2007	105.1	13.76	16.92307692	-8054	0.77	0.3	0.95	0.59	12.01	1017.7
3D9.1BF1BD5158	3	2004	6/9/2004	71	T	W	100	8/25/2007	8/14/2007	97.6	13.9	16.92307692	-7916	0.77	0.3	0.95	0.59	12.05	1013.3
3D9.1BF1FFAF8F	2	2005	4/12/2005	12	T	W	121	7/6/2007	6/23/2007	37.1	9.58	-2.67032967	-3680	-1.62	0.3	0.92	0.69	NA	NA
3D9.1BF1FFB5B4	2	2005	4/13/2005	13	I	W	111	5/15/2007	5/3/2007	38	9.4	-2.67032967	-3675	-1.62	0.3	0.92	0.69	NA	NA
3D9.1BF1FFE435	1	2005	4/13/2005	13	I	W	111	7/27/2006	7/14/2006	38	9.4	-2.67032967	-3675	-1.62	0.3	0.92	0.69	NA	NA
3D9.1BF1FFCB27	3	2005	4/14/2005	14	I	W	113	6/17/2008	5/17/2008	39.1	9.06	-2.67032967	-3720	-1.62	0.3	0.92	0.69	8.26	1026.1
3D9.1BF1FFF0E0	2	2005	4/14/2005	14	I	W	103	6/12/2007	5/25/2007	39.1	9.06	-2.67032967	-3720	-1.62	0.3	0.92	0.69	8.26	1026.1
3D9.1BF23DF24D	3	2005	4/14/2005	14	T	W	119	NA	4/30/2008	39.1	9.06	-2.67032967	-3720	-1.62	0.3	0.92	0.69	8.26	1026.1
3D9.1BF236F76E	3	2005	4/19/2005	19	I	W	110	5/17/2008	4/30/2008	43.3	8.67	-2.67032967	-3716	-1.62	0.3	0.92	0.69	9.08	1025.5
3D9.1BF236ED2F	2	2005	4/20/2005	20	T	W	114	6/3/2007	5/21/2007	43.5	9.29	-2.67032967	-3682	-1.62	0.3	0.92	0.69	9	1019.8
3D9.1BF236FCB0	2	2005	4/21/2005	21	I	W	115	NA	5/13/2007	41.3	10.14	-2.67032967	-3635	-1.62	0.3	0.92	0.69	9.18	1022.4
3D9.1BF2372508	2	2005	4/21/2005	21	I	W	114	6/2/2007	5/2/2007	41.3	10.14	-2.67032967	-3635	-1.62	0.3	0.92	0.69	9.18	1022.4
3D9.1BF236FA4B	2	2005	4/22/2005	22	I	W	107	6/12/2007	6/2/2007	39.6	10.52	-2.67032967	-3600	-1.62	0.3	0.92	0.69	9.46	1019.3
3D9.1BF12FCFCF	2	2005	5/3/2005	33	T	W	121	5/9/2007	4/26/2007	46.1	11.09	-2.67032967	-3573	-0.82	0.3	0.92	0.69	10.86	1018.6
3D9.1BF130766A	3	2005	5/3/2005	33	T	W	110	6/22/2008	5/21/2008	46.1	11.09	-2.67032967	-3573	-0.82	0.3	0.92	0.69	10.86	1018.6
3D9.1BF13079EB	2	2005	5/3/2005	33	T	W	116	NA	6/17/2007	46.1	11.09	-2.67032967	-3573	-0.82	0.3	0.92	0.69	10.86	1018.6
3D9.1BF13D47A8	2	2005	5/3/2005	33	T	W	112	6/18/2007	5/23/2007	46.1	11.09	-2.67032967	-3573	-0.82	0.3	0.92	0.69	10.86	1018.6
3D9.1BF13D49B1	2	2005	5/3/2005	33	T	W	113	NA	6/26/2007	46.1	11.09	-2.67032967	-3573	-0.82	0.3	0.92	0.69	10.86	1018.6
3D9.1BF148B2A6	2	2005	5/3/2005	33	T	W	109	5/31/2007	5/11/2007	46.1	11.09	-2.67032967	-3573	-0.82	0.3	0.92	0.69	10.86	1018.6
3D9.1BF1BF341D	2	2005	5/6/2005	36	T	W	109	6/17/2007	6/1/2007	67	11.57	-2.67032967	-3559	-0.82	0.3	0.92	0.69	10.96	1010.7
3D9.1BF1BB4800	2	2005	5/7/2005	37	T	W	159	9/17/2007	7/26/2007	79.4	11.6	-2.67032967	-3604	-0.82	0.3	0.92	0.69	11.24	1013.5
3D9.1BF239F97A	2	2005	5/10/2005	40	I	W	109	NA	5/30/2007	91.3	10.83	-2.67032967	-3596	-0.82	0.3	0.92	0.69	11.26	1011.9
3D9.1BF23A6C3C	2	2005	5/10/2005	40	I	W	123	6/5/2007	5/25/2007	91.3	10.83	-2.67032967	-3596	-0.82	0.3	0.92	0.69	11.26	1011.9
3D9.1BF1BC793F	3	2005	5/10/2005	40	T	W	120	NA	5/20/2008	91.3	10.83	-2.67032967	-3596	-0.82	0.3	0.92	0.69	11.26	1011.9
3D9.1BF1BDAA03	2	2005	5/10/2005	40	T	W	118	5/6/2007	4/18/2007	91.3	10.83	-2.67032967	-3596	-0.82	0.3	0.92	0.69	11.26	1011.9
3D9.1BF1BDEE3C	2	2005	5/10/2005	40	T	W	106	7/1/2007	6/19/2007	91.3	10.83	-2.67032967	-3596	-0.82	0.3	0.92	0.69	11.26	1011.9
3D9.1BF22C975B	2	2005	5/10/2005	40	T	W	112	6/20/2007	6/2/2007	91.3	10.83	-2.67032967	-3596	-0.82	0.3	0.92	0.69	11.26	1011.9
3D9.1BF1BEDB3C	3	2005	5/11/2005	41	T	W	106	5/17/2008	5/6/2008	98.9	10.65	-2.67032967	-3592	-0.82	0.3	0.92	0.69	11.12	1022.3
3D9.1BF242FF5B	3	2005	5/13/2005	43	I	W	115	5/10/2008	4/26/2008	85.1	11.54	-2.67032967	-3637	-0.82	0.3	0.92	0.69	12.78	1017.3
3D9.1BF1BDB6EA	2	2005	5/13/2005	43	T	W	102	6/30/2007	6/13/2007	85.1	11.54	-2.67032967	-3637	-0.82	0.3	0.92	0.69	12.78	1017.3
3D9.1BF1BDEF45	3	2005	5/14/2005	44	T	W	104	5/17/2008	5/3/2008	84.6	11.43	-2.67032967	-3659	-0.82	0.3	0.92	0.69	12.27	1014.8
3D9.1BF1BEC91A	2	2005	5/14/2005	44	T	W	117	6/16/2007	5/5/2007	84.6	11.43	-2.67032967	-3659	-0.82	0.3	0.92	0.69	12.27	1014.8
3D9.1BF1BECF44	2	2005	5/14/2005	44	T	W	113	6/27/2007	6/7/2007	84.6	11.43	-2.67032967	-3659	-0.82	0.3	0.92	0.69	12.27	1014.8
3D9.1BF1BC6088	2	2005	5/15/2005	45	T	W	110	6/8/2007	5/26/2007	83.9	11.68	-2.67032967	-3670	-0.82	0.3	0.92	0.69	11.89	1009.8
3D9.1BF1BF9024	3	2005	5/15/2005	45	T	W	110	7/12/2008	6/25/2008	83.9	11.68	-2.67032967	-3670	-0.82	0.3	0.92	0.69	11.89	1009.8
3D9.1BF1BF91B4	2	2005	5/15/2005	45	T	W	113	NA	5/8/2007	83.9	11.68	-2.67032967	-3670	-0.82	0.3	0.92	0.69	11.89	1009.8
3D9.1BF1BDB75B	3	2005	5/17/2005	47	T	W	119	5/11/2008	4/29/2008	124.1	11.63	-2.67032967	-3898	-0.82	0.3	0.92	0.69	12.85	1005.5
3D9.1BF1BEC2B6	2	2005	5/17/2005	47	T	W	121	5/24/2007	5/13/2007	124.1	11.63	-2.67032967	-3898	-0.82	0.3	0.92	0.69	12.85	1005.5
3D9.1BF1BEC79E	2	2005	5/17/2005	47	T	W	112	6/2/2007	5/22/2007	124.1	11.63	-2.67032967	-3898	-0.82	0.3	0.92	0.69	12.85	1005.5
3D9.1BF1BC63F4	3	2005	5/18/2005	48	T	W	113	5/11/2008	4/27/2008	121.8	11.36	-2.67032967	-4068	-0.82	0.3	0.92	0.69	11.7	994.7
3D9.1BF1BC73D2	2	2005	5/18/2005	48	T	W	117	6/1/2007	5/5/2007	121.8	11.36	-2.67032967	-4068	-0.82	0.3	0.92	0.69	11.7	994.7
3D9.1BF1BED767	3	2005	5/18/2005	48	T	W	111	5/31/2008	5/12/2008	121.8	11.36	-2.67032967	-4068	-0.82	0.3	0.92	0.69	11.7	994.7
3D9.1BF232BEC1	2	2005	5/19/2005	49	I	W	116	6/30/2007	6/16/2007	118.7	11.12	-2.67032967	-4191	-0.82	0.3	0.92	0.69	11.07	1005.2
3D9.1BF1BC7390	3	2005	5/19/2005	49	T	W	113	NA	4/30/2008	118.7	11.12	-2.67032967	-4191	-0.82	0.3	0.92	0.69	11.07	1005.2
3D9.1BF1BF90D7	3	2005	5/20/2005	50	T	W	115	5/26/2008	5/14/2008	135.3	11.12	-2.67032967	-4221	-0.82	0.3	0.92	0.69	11.08	1014
3D9.1BF166D1B9	2	2005	5/21/2005	51	T	W	123	NA	5/1/2007	138	11.4	-2.67032967	-4365	-0.82	0.3	0.92	0.69	11.29	1018.3
3D9.1BF155555C	2	2005	5/24/2005	54	T	W	108	5/8/2007	4/27/2007	116.2	11.9	-2.67032967	-4176	-0.82	0.3	0.92	0.69	11.8	1026.2
3D9.1BF1556491	2	2005	5/26/2005	56	T	W	119	6/26/2007	6/5/2007	98.8	12.81	-2.67032967	-4083	-0.82	0.3	0.92	0.69	13.3	1013.8
3D9.1BF166175F	3	2005	5/26/2005	56	T	W	116	6/19/2008	5/19/2008	98.8	12.81	-2.67032967	-4083	-0.82	0.3	0.92	0.69	13.3	1013.8
3D9.1BF169D359	3	2005	5/28/2005	58	T	W	115	6/7/2008	5/16/2008	87.4	13.95	-2.67032967	-4061	-0.82	0.3	0.92	0.69	13.09	1010
3D9.1BF1BFBA3F	2	2006	4/15/2006	15	I	W	97	6/17/2008	5/28/2008	143.7	NA	34.30769231	-8182	-0.44	-0.3	-0.69	0.05	7.82	997.9
3D9.1BF22B1C1F	2	2006	4/19/2006	19	I	W	119	6/1/2008	4/27/2008	138.1	8.68	34.30769231	-8272	-0.44	-0.3	-0.69	0.05	8.02	1019.6
3D9.1BF22B1739	2	2006	4/20/2006	20	I	W	107	7/7/2008	6/17/2008	134.3	8.91	34.30769231	-8206	-0.44	-0.3	-0.69	0.05	8.21	1015.1
3D9.1BF1A1236F	3	2006	4/21/2006	21	I	W	104	NA	5/31/2009	117.5	9.35	34.30769231	-8021	-0.44	-0.3	-0.69	0.05	8.21	1018.3
3D9.1BF1C0CA88	3	2006	4/21/2006	21	I	W	96	NA	5/26/2009	117.5	9.35	34.30769231	-8021	-0.44	-0.3	-0.69	0.05	8.21	1018.3
3D9.1BF1A15696	2	2006	4/22/2006	22	I	W	111	5/19/2008	NA	114.8	9.86	34.30769231	-7868	-0.44	-0.3	-0.69	0.05	8.39	1023.3
3D9.1BF1A15AE6	3	2006	4/22/2006	22	I	W	106	6/5/2009	5/21/2009	114.8	9.86	34.30769231	-7868	-0.44	-0.3	-0.69	0.05	8.39	1023.3
3D9.1BF1BFB88A	2	2006	4/22/2006	22	I	W	114	6/15/2008	6/2/2008	114.8	9.86	34.30769231	-7868	-0.44	-0.3	-0.69	0.05	8.39	1023.3
3D9.1BF1BFD67E	2	2006	4/22/2006	22	I	W	92	6/8/2008	5/3/2008	114.8	9.86	34.30769231	-7868	-0.44	-0.3	-0.69	0.05	8.39	1023.3
3D9.1BF0F308D7	2	2006	4/22/2006	22	T	W	111	NA	5/4/2008	114.8	9.86	34.30769231	-7868	-0.44	-0.3	-0.69	0.05	8.39	1023.3
3D9.1BF0F35AE3	2	2006	4/22/2006	22	T	W	109	6/27/2008	6/14/2008	114.8	9.86	34.30769231	-7868	-0.44	-0.3	-0.69	0.05	8.39	1023.3
3D9.1BF0F49D41	2	2006	4/22/2006	22	T	W	120	5/24/2008	4/28/2008	114.8	9.86	34.30769231	-7868	-0.44	-0.3	-0.69	0.05	8.39	1023.3
3D9.1BF0F4BF2D	2	2006	4/22/2006	22	T	W	104	6/5/2008	5/4/2008	114.8	9.86	34.30769231	-7868	-0.44	-0.3	-0.69	0.05	8.39	1023.3
3D9.1BF0F4C9F3	2	2006	4/22/2006	22	T	W	92	NA	5/30/2008	114.8	9.86	34.30769231	-7868	-0.44	-0.3	-0.69	0.05	8.39	1023.3
3D9.1BF1553042	1	2006	4/22/2006	22	T	W	126	NA	7/5/2007	114.8	9.86	34.30769231	-7868	-0.44	-0.3	-0.69	0.05	8.39	1023.3
3D9.1BF1656AC1	2	2006	4/22/2006	22	T	W	120	NA	4/29/2008	114.8	9.86	34.30769231	-7868	-0.44	-0.3	-0.69	0.05	8.39	1023.3
3D9.1BF166DFA1	2	2006	4/22/2006	22	T	W	129	6/5/2008	5/17/2008	114.8	9.86	34.30769231	-7868	-0.44	-0.3	-0.69	0.05	8.39	1023.3
3D9.1BF1A105DC	2	2006	4/23/2006	23	I	W	126	6/9/2008	5/17/2008	119.3	10.05	34.30769231	-7834	-0.44	-0.3	-0.69	0.05	8.63	1019
3D9.1BF1A4D7B1	2	2006	4/23/2006	23	I	W	122	7/26/2008	6/12/2008	119.3	10.05	34.30769231	-7834	-0.44	-0.3	-0.69	0.05	8.63	1019
3D9.1BF0F3CAF8	3	2006	4/23/2006	23	T	W	110	6/2/2009	5/18/2009	119.3	10.05	34.30769231	-7834	-0.44	-0.3	-0.69	0.05	8.63	1019
3D9.1BF233800D	1	2006	4/23/2006	23	T	W	125	7/11/2007	6/22/2007	119.3	10.05	34.30769231	-7834	-0.44	-0.3	-0.69	0.05	8.63	1019
3D9.1BF23381B4	2	2006	4/24/2006	24	T	W	96	6/26/2008	6/10/2008	131.5	9.94	34.30769231	-7826	-0.44	-0.3	-0.69	0.05	8.92	1015.9
3D9.1BF260BE98	2	2006	4/24/2006	24	T	W	103	6/22/2008	6/6/2008	131.5	9.94	34.30769231	-7826	-0.44	-0.3	-0.69	0.05	8.92	1015.9
3D9.1BF1BFDDD4	2	2006	4/25/2006	25	I	W	110	NA	4/30/2008	134.1	9.85	34.30769231	-7781	-0.44	-0.3	-0.69	0.05	9.41	1018.3
3D9.1BF1BFF736	3	2006	4/25/2006	25	I	W	NA	6/16/2009	6/3/2009	134.1	9.85	34.30769231	-7781	-0.44	-0.3	-0.69	0.05	9.41	1018.3
3D9.1BF22B12FD	2	2006	4/25/2006	25	I	W	105	6/22/2008	6/5/2008	134.1	9.85	34.30769231	-7781	-0.44	-0.3	-0.69	0.05	9.41	1018.3
3D9.1BF22F290F	3	2006	4/25/2006	25	I	W	115	5/22/2009	5/14/2009	134.1	9.85	34.30769231	-7781	-0.44	-0.3	-0.69	0.05	9.41	1018.3
3D9.1BF2336D6B	2	2006	4/25/2006	25	I	W	114	6/16/2008	5/31/2008	134.1	9.85	34.30769231	-7781	-0.44	-0.3	-0.69	0.05	9.41	1018.3
3D9.1BF2337CBB	2	2006	4/25/2006	25	I	W	120	6/5/2008	5/18/2008	134.1	9.85	34.30769231	-7781	-0.44	-0.3	-0.69	0.05	9.41	1018.3
3D9.1BF23386AA	3	2006	4/25/2006	25	I	W	125	6/21/2009	6/5/2009	134.1	9.85	34.30769231	-7781	-0.44	-0.3	-0.69	0.05	9.41	1018.3
3D9.1BF26100CC	1	2006	4/25/2006	25	I	W	119	7/8/2007	6/29/2007	134.1	9.85	34.30769231	-7781	-0.44	-0.3	-0.69	0.05	9.41	1018.3
3D9.1BF0F1DB8D	2	2006	4/25/2006	25	T	W	110	6/2/2008	5/12/2008	134.1	9.85	34.30769231	-7781	-0.44	-0.3	-0.69	0.05	9.41	1018.3
3D9.1BF0F4411F	2	2006	4/25/2006	25	T	W	113	7/2/2008	6/19/2008	134.1	9.85	34.30769231	-7781	-0.44	-0.3	-0.69	0.05	9.41	1018.3
3D9.1BF22EE5DC	1	2006	4/25/2006	25	T	W	192	NA	7/13/2007	134.1	9.85	34.30769231	-7781	-0.44	-0.3	-0.69	0.05	9.41	1018.3
3D9.1BF23036BD	1	2006	4/25/2006	25	T	W	166	NA	7/29/2007	134.1	9.85	34.30769231	-7781	-0.44	-0.3	-0.69	0.05	9.41	1018.3
3D9.1BF232D278	2	2006	4/25/2006	25	T	W	182	8/20/2008	7/25/2008	134.1	9.85	34.30769231	-7781	-0.44	-0.3	-0.69	0.05	9.41	1018.3
3D9.1BF233190C	2	2006	4/25/2006	25	T	W	177	9/28/2008	9/10/2008	134.1	9.85	34.30769231	-7781	-0.44	-0.3	-0.69	0.05	9.41	1018.3
3D9.1BF2337434	1	2006	4/25/2006	25	T	W	172	NA	7/16/2007	134.1	9.85	34.30769231	-7781	-0.44	-0.3	-0.69	0.05	9.41	1018.3
3D9.1BF23A5409	1	2006	4/25/2006	25	T	W	217	NA	8/10/2007	134.1	9.85	34.30769231	-7781	-0.44	-0.3	-0.69	0.05	9.41	1018.3
3D9.1BF22DD39E	3	2006	4/26/2006	26	I	W	117	7/9/2009	6/12/2009	132.9	9.76	34.30769231	-7778	-0.44	-0.3	-0.69	0.05	9.31	1019.4
3D9.1BF22DD4CC	2	2006	4/26/2006	26	I	W	110	6/8/2008	5/20/2008	132.9	9.76	34.30769231	-7778	-0.44	-0.3	-0.69	0.05	9.31	1019.4
3D9.1BF22E08E9	2	2006	4/26/2006	26	I	W	109	6/3/2008	5/16/2008	132.9	9.76	34.30769231	-7778	-0.44	-0.3	-0.69	0.05	9.31	1019.4
3D9.1BF22E1F18	2	2006	4/26/2006	26	I	W	121	6/26/2008	6/4/2008	132.9	9.76	34.30769231	-7778	-0.44	-0.3	-0.69	0.05	9.31	1019.4
